title,description,published date,url,publisher/href,publisher/title
DeepSeek Wants to Avoid Investors and Outside Influence - tech.co,DeepSeek Wants to Avoid Investors and Outside Influence  tech.co,"Mon, 10 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMickFVX3lxTE1mTW03U1V6UEpMc1ZoNmFxdFl5VDBHOFd2S2J3MDlUeXRvbm9jNTNnZEc5a0J6aXJHam1UU1V6Mk9HUW9maHRyNThhTkFNRm9sSktJcFBYTTc5X19TWGZQZW9CTjNEMGpBelFCNzVqaHhOZw?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://tech.co,tech.co
How DeepSeek engineered a hyper-efficient rival to ChatGPT - Fast Company,How DeepSeek engineered a hyper-efficient rival to ChatGPT  Fast Company,"Tue, 18 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMiggFBVV95cUxPNExUcGhuQmdzSUIxOHFFMVh4V3N2c3hDRFRJb1VKcjNVR1pQdEU3S3hQV2l3SlpWRnNFeWhJaXpEVlpuYnVkZXlCbDZ3N1lRZ284a1F6NnBkM2ZjLUlzcFNoVlNEeEI2RWpHQVpmbjBHd1lCaFNXVkVLTTFQdUdKRlF3?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.fastcompany.com,Fast Company
"Alibaba rolls out AI model that it claims beats DeepSeek, OpenAI - South China Morning Post","Alibaba rolls out AI model that it claims beats DeepSeek, OpenAI  South China Morning Post","Thu, 06 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMiwwFBVV95cUxPQTRnYklUYVY1WHpsVzFwNEY1UXRHVW1iejU5dHkydVFtcV9BTXZXbkZmNnVsekk0emNscHlSVnpWcGQ4dXo3alBFOFFaSTNIbWpzaklRUDlfRG5DZ2NEaGd4S0ZvSWFnZTRnTXlvLWdaWm9EcjJmTU95YXBGYjVlckF2cElHd01ucC03T3Q1WlJqOW51aGVmbi04bWNOODlyb0lpMERUT1FPc0NXX1FGckVRTlVjd1o3U0ZWUHNOMXpJU2_SAcMBQVVfeXFMTnRsMkJfWmV4RHhqUnpremVDcF9LdkZIcTJ5MTJ3Vlhyb0QwTXBuTFp5cWpMVFRDRjFmeWgwME5mVTlLV0FydEo4Z09mMEF5cHNoY0NQS3hwclZoX1h6MGVVX0d4VzVTcW1DZ1F6azBxVkVTZW1fLWhQN1M4bllTQzZMVUdDS1YwQzNicDg0dDZ6VEd5ZTZ4UmI0YlkzMlNXWTkzNVZOSnBNQlJNUlpjam9IRFVLQWtVZ0o1NFNHdzE4eVM0?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.scmp.com,South China Morning Post
DeepSeek AI cranks open the spigots on Chinese venture capital - CNBC,DeepSeek AI cranks open the spigots on Chinese venture capital  CNBC,"Tue, 11 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMioAFBVV95cUxPV0RKbGFMVnI2aXM1alVGWHUtSDk0WTdXelBsQ0xEeGxhVnBGdWQ5dElsa09WRFpfMmFCUFp2ZWdyc1RIdkpFcGZBc0dpVldlMXBrZWFmU0pqaGg4RHJlQ0FkUFdQX2tJM25BajU4bjFzRkdkWW13UlVpbXZKeEh0YW9ZNllEamhtLUl2U28wc1l2WWxfSTZCa2o0cGhkMHYy0gGmAUFVX3lxTE91eFgyRmlXQk1nVVlfZFdvT1hSZHllYVpROFVhMHBXeERGUEE4NXZfaWtOYW51TGZ2d01CZFdGLUhNMUc5VzdXVUE3V19IZ01OMmdZUlpUTHFzMFZDcC02YmMtaFBfbXk1ZEZuenJESDcxVFJyUEtRS1pfNk5VSW9BbEFNUUVOY1hJcTU2SFZDMERxekFVV3ZIWVF4djEzRzFHODBTSVE?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.cnbc.com,CNBC
Open Source Lawfare: AI Regulation After DeepSeek - Harvard Law School,Open Source Lawfare: AI Regulation After DeepSeek  Harvard Law School,"Wed, 12 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMihwFBVV95cUxPVmhOb1Z5SHJaOFV3dTNuaGpZNHFBX1ZoTnlfSzVxbEpQQnFjdHdocWFNYWVqSWlSUkdMR3VtVHJMN214M3A3M19yeDE1bkRIMkFLTi1obXRnT3dQUlhXLUN0Rm1rYWVlV1FROWo5ZnVVVDYycXBNdEdUdng2LVRFeS0yWlRoOVk?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://hls.harvard.edu,Harvard Law School
"Analyst Explains How Amazon.com, Inc. (AMZN) Is Using DeepSeek - Yahoo Finance","Analyst Explains How Amazon.com, Inc. (AMZN) Is Using DeepSeek  Yahoo Finance","Thu, 06 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMigwFBVV95cUxONDE0c3VvZzdkVy03NWE2Q3h2bmRKQUNzQ2toMXA4SVE2eUY1SkVrdF9TcnJIc190d3RRS05ySExjZmFQMXhrZWFYUFJnM3NLeDU4a0IxQ3ZhQTJwVTV0dzBadzU3NjhweFdfTk1SMFFmR2FTUUZWcEtoODdrcHV3RmJLbw?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://finance.yahoo.com,Yahoo Finance
Google claims Gemma 3 reaches 98% of DeepSeek's accuracy - using only one GPU - ZDNET,Google claims Gemma 3 reaches 98% of DeepSeek's accuracy - using only one GPU  ZDNET,"Wed, 12 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMipwFBVV95cUxNMTVFTV92QjNhWmh1aVE1WDREWUhsMUxIOFl6c3Q4ZXBkTkN3bkJyd0lXaWFSQy05ckNRUW5BVl8zNlQwOUl4RlJEc3NZY0IxLUowalpWU25CcmxGbTVRdmc3MmphOUpHOTBHRVA0UXVhc2I5QXVwcXVlSXlLZXNYWWpTcERsbDZIaTlOZ0JPMFN5ZVBXdWhpVkdjcDNza0xwZkY3MllzOA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.zdnet.com,ZDNET
"OpenAI calls DeepSeek ‘state-controlled,’ calls for bans on ‘PRC-produced’ models - TechCrunch","OpenAI calls DeepSeek ‘state-controlled,’ calls for bans on ‘PRC-produced’ models  TechCrunch","Thu, 13 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMisAFBVV95cUxNd3J5WTQ2TWhva1FOeWdnOHpWRG55UHplWHdyUUpPVmtUbjJjcWtsd1ZBZ3NNS2ZCaTFsUm15cnZhd05RN3VBYkQzZlo2R2ZoTnJsWUx6dnotRWdBZmlRbHE1aW4wM2lsRnRWUmxxYV9jZGpKREdsZkpfRm9YQkVZZzF4YWxYQWVxNm9NbGFGX3NGanhUSEVVa2pfaHZEOW9kTDdDUEpuTTFCRkRtMll4dA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://techcrunch.com,TechCrunch
Deepseek introduces new technologies to the AI world - The Daily Cardinal,Deepseek introduces new technologies to the AI world  The Daily Cardinal,"Thu, 06 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMinwFBVV95cUxQMVBBYnZncW8tb1AxV1MwTWRqdlBDQjdPNTByOF9QbHd2cmpWZTdOdzR3Y0VGX3VJT1REZ2RwTmI1SndqRzBLMjQ2WTB4TEo0Smd1d3Y1LUR1bmJ0amROTkM2bGtyODU0bFd5VlRDMzhxNG5wbW1NVXlYMjR4ZDJMRmRSVjBKMnFhUElScmhBOVFuZ1A1N0NaeUIzTFRVV2M?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.dailycardinal.com,The Daily Cardinal
China's Baidu releases new AI model to compete with DeepSeek - France 24,China's Baidu releases new AI model to compete with DeepSeek  France 24,"Sun, 16 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMisgFBVV95cUxQemc5Vng4TXNWOVBCdTliNXhpekMwYnNBS2hUVjFNM1ZodDhJRXBaN3lBenBWcDU1RjFJZmFoQi1NalZUajhBMy1ZR3NtY1hqbTAtSDZzMnN1S3NxTGlubWpWeTVqcFBCb2hJMjU1QVNLZWFTelZEUGhOYjNBaXFSSHlJWmo2Z2ZuTkRFaWZONkRSSVZIMEtQSHh2YjVVRXZJRTVfTkd5dTlqRF9rZWdOdUJ3?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.france24.com,France 24
State leaders call on Congress to ban Chinese AI DeepSeek on federal devices - The Center Square,State leaders call on Congress to ban Chinese AI DeepSeek on federal devices  The Center Square,"Thu, 06 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMilAFBVV95cUxNUVlBLXVidmppS3J6VHVzWHpMMG5MVGVyazRXN0xJdFc5X3RmRkJTU1NvdXBrbWxIelNmMkxiLVJ1LWxDSUItT1NaQ3dCMXU0VjlVZVFuRkd1bDVMV0xVb3p4T3JVNlJnQlRhMHlTS2Z0SFRFSFJUaXAyLWczMVNQYnRxR296ZnhKWmdHR2xRUUY5OVRQ0gGaAUFVX3lxTE10MEZ0YW1vS3dEZ3RIR0lxb1VHdDIxRFUtSmR4T2dlcDNzN19xVmdCSEpWeGpiZjVxU1hJOVBjbUtPRlctZFRSTjNJMWVhSXh0eGpnNjQ1bjAtYW9oTTM1dDB5MjdFbHBTbnRiQzBvTE5WMkItbTJ4clc0RHdVSHBSdzlNVVF3cWRkcDc1UmpJU0c3QWJrcE9EMFE?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.thecentersquare.com,The Center Square
China’s Manus follows DeepSeek in challenging U.S. AI lead - Fortune,China’s Manus follows DeepSeek in challenging U.S. AI lead  Fortune,"Tue, 11 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMid0FVX3lxTFB3UzZ6S0p3MDNBNkM0TjU0UmEwcmlzejl6RGE0RTJWdUhaek9VaTk3UHE2ZS1DdnNkN3k1NEJQU2NMWmlMQ1dhZVMxQk41eEJfallDYm5rNkx4bmtMOGhzSVJwVVFCcnJpYnhxc01nQ2NrbThKcF9Z?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://fortune.com,Fortune
Chinese tech firms from Huawei to Inspur push 'all-in-one' DeepSeek AI servers - Yahoo,Chinese tech firms from Huawei to Inspur push 'all-in-one' DeepSeek AI servers  Yahoo,"Thu, 06 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMif0FVX3lxTE16NjBCMHZPa2ZVUkp0aDd5S0ZGR3ZRNzNqQmRJRldvZTdQdnE3UjZPdnRoYlBSanVUZW9QSENDbWgwTTFJVXhYSkxISFhHRnVuTWFTcWd6Wm9ueGh0X0xfSHR1QXhQQ0ktNWVlZE54Vm5rbjNCcnRoMVE2TG1nOTA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.yahoo.com,Yahoo
"Alibaba launches DeepSeek rival, sending stock surging - CNN","Alibaba launches DeepSeek rival, sending stock surging  CNN","Thu, 06 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMikAFBVV95cUxOMkFXWk1pcmRwLWlPdDhFTW9GaHB3VjlfWnNJRFJYVE5TcTFUWnlUWUhVeTA1ZTVkcjRCZ2JpYUcxUnlmNkRtRWZPR3VLclpNekJONDM1aXlKWVdLRThLUHhBRktrR1A4aUVBd3RXRTlQYURwV1gtYnFuMGpzajBkejBSRWp3ZUNWVEhzS3U1ekzSAYcBQVVfeXFMTWNqbzBkY2k4SjMwWDgwenlqa2ZUT2ZDR2V0Y1pwMF9mSDRyc045UjZubDd6aTYzNEtUX0t1ZWVuYkpha25Cd1VPbE1WYllUSGJSRldLUFhlcVFtbXk1bk1hVzdKQnU3d1IwRjlJVnZhYmhIalRuZDUybWJfVExoX09oS3ZJelBB?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.cnn.com,CNN
DeepSeek-Fueled AI Fever Injects New Energy Into China’s NPC - Bloomberg.com,DeepSeek-Fueled AI Fever Injects New Energy Into China’s NPC  Bloomberg.com,"Tue, 11 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMisAFBVV95cUxOQkgwY01UV211NDIxTnNyQkpnTmx3ZjlzZDRxLUVJSFM3ZWdOeHE5SzhOcU44QjVxN0U4VTEyTFphYkxNM1hIc0VhX0Z2b2FSRUZJaFlGLUxqNmZHMy1jRHNfSUMyQlJXTnExWFdZNTlfQ21ya0pId3FRejdxQUFBbExhTEpqazJkQndPWERtRVY1OG1qTC1RZV9jSTdKMHlTeXl4QWpFZHpFUHppODNaVg?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.bloomberg.com,Bloomberg.com
"DeepSeek brings disruption to AI-optimized parallel file systems, releases powerful new open-source Fire-Flyer File System - Tom's Hardware","DeepSeek brings disruption to AI-optimized parallel file systems, releases powerful new open-source Fire-Flyer File System  Tom's Hardware","Sat, 01 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMi2gFBVV95cUxOeFM2UDBvQkxWRXhHaXNZM0g5eWZjRHI2bUhZZzZkS3NJYkhCZzZnZGJON3lGNjA2Y0hJSDhPRjgyeWluMG9XODlaUGl1NW56NkhTMklyaFV0c1NaNW9qOXpEQk5LdXY2MksxRlpSeklEMVZXNXBkZXRjQmxYeVMzcS1iWnQ5Q1Vjc3lObmlnYjlGRmJOV2pVMEdBUU5nY2VNTXFHUWl6N1NRLVBkMm1fX1RKY0pCUUJhV0ItSDM1NmcxSmlIUV9OcmdKU0Z1U05LZ2huN3ZwVmJ1dw?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.tomshardware.com,Tom's Hardware
Alibaba Leads Competitors Playing Catchup With China’s DeepSeek - Bloomberg.com,Alibaba Leads Competitors Playing Catchup With China’s DeepSeek  Bloomberg.com,"Wed, 05 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMiuAFBVV95cUxQVjRrNFl0QVNJMHhnd1BnWDYzeWZrX2ZQZ1Iyd3Fuc1lhYjFhdlVWMlpzN0VxUllpZmJtcldRSUM5anNsWF82dHJNV2x3MmFvSGpVN3pMUjF4emdoMWFBVzBHMFBnYWZRWkhOWkU4UXctVUhlWTYzWDM0VExNMkg1a1VPdUQtTUF6SFhOX0ZWU2Y0ZnpYMkU2elNmMVA3UVFXamZ0Wmc4VWFiUm5Vb3BNOHBLYi1QYXF5?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.bloomberg.com,Bloomberg.com
"Europe’s Banks, Unlike U.S. Rivals, Play With DeepSeek - The Information","Europe’s Banks, Unlike U.S. Rivals, Play With DeepSeek  The Information","Tue, 11 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMilAFBVV95cUxPSzFrUWlLQ0xDTm9WbTh5U1lqUUtTZ1l1MUNvSXRKdzFZSVNfR1NBZlRmNUJvMHJ4MnZrVFBfUzdwbTRjbWg2cVlHSVB3Nmc0R3p1TVF4R1NLYmwwMk1JYVZPdzJzcnZQeUxWN1NxWktwRlZidGVpLUVoQ0ludU9OYVQ2RXROS1YxeTNFY25pdDhxR1F3?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.theinformation.com,The Information
"Mistral AI Bets on Open-Source Development to Overtake DeepSeek, CEO Says - WSJ","Mistral AI Bets on Open-Source Development to Overtake DeepSeek, CEO Says  WSJ","Fri, 07 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMirgFBVV95cUxQRGhma3JrQkxkb09qT1VrX29JN09VSWZhc3JRLVYtWGpOSk9xRzhJcDVtQm1ESnVGbUl2T1VUaDhHX0c1SXFQY1c3UWVLY0FNS0owcE05b1BRandsanV5MEpCcE5pNXk2cUo2R2lnUHROYVE3cHBGd2tzc1lXLUVFRjRhT1F1Z2tFX0RyNU03TUVORlduTlk4dFBjTjNtWkJ1c0o3aDc3MmFaREp1QUE?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.wsj.com,WSJ
Study: DeepSeek Could Be Training on OpenAI’s Output - tech.co,Study: DeepSeek Could Be Training on OpenAI’s Output  tech.co,"Tue, 04 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMiakFVX3lxTE1zV0Z3VzRTejBCd3k5dEdZSzB0bEMtVzhmMGxRelg3SzFtRmZQUTZmU1hXTHlIUFJwMWlXN0JULTVWNllHYV85d0RvcGFJUXVWTDBDX0JtOXpWYXNWOHItYm43ekw3WkJqbmc?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://tech.co,tech.co
Baidu releases reasoning AI model to take on DeepSeek - Fortune,Baidu releases reasoning AI model to take on DeepSeek  Fortune,"Sun, 16 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMijAFBVV95cUxQUkV6V0RxMzN1LWJoUERUZ0hDT29UZ096WmVoQ2l4SU13QThYUnJCSm01cWJGa0pJaTNLd0RTTDVfR2FNby1nYXg3eXR1dGZLTDZCdzQ4MlEwSjQ3M1dZRnRWM0VZSEZfSC1SZklWWE1SX01SREJFYzd1WHN1RWJQZEE5eEMxdjF6c0xuag?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://fortune.com,Fortune
Grok 3 vs ChatGPT vs DeepSeek vs Claude vs Gemini: A user experience perspective - Cointelegraph,Grok 3 vs ChatGPT vs DeepSeek vs Claude vs Gemini: A user experience perspective  Cointelegraph,"Mon, 10 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMilAFBVV95cUxOUmtnc1ZkLUtSTC1haVJLSXZSTS11cDRfZlVpZ2lDUzFzMWhiTTZ3M0NTVE03R09rS092V0lwejdGR1N5MnhjRnhWMDRXSHVWRlQ4R0cxSGF2Yk96ZlJNdzZGQ0dPcUQyN0Fnb2Z6ODhodkRNNGZqdGZjZ081Yjl3Nnc4ek5pSHZIUndod3gwWWVjQnN5?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://cointelegraph.com,Cointelegraph
"OpenAI slams DeepSeek, warning the US government that China is catching up fast - Business Insider","OpenAI slams DeepSeek, warning the US government that China is catching up fast  Business Insider","Fri, 14 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMikgFBVV95cUxOTlphX3VLUWlwb1UtM3EwcUh3WlZNY0lfRUZ1ZWZpQzkwVlNOT1pHRmFnTGU2blZzT1BHWUowS243YXJmelJfYjVwZHJfdlZRTnRINmlvZ21jU2lUbUJRTUNUSDVpNEYyMEE0czJfYl90NkFsR2gySE1TNk45SE5LczBwSlFYU210dnQ1VGNRQmhkUQ?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.businessinsider.com,Business Insider
French industrial giant Schneider Electric hails the significance of China’s ‘DeepSeek moment' - CNBC,French industrial giant Schneider Electric hails the significance of China’s ‘DeepSeek moment'  CNBC,"Wed, 12 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMipwFBVV95cUxQSktGMnVJMzhQaTIwNGVreWlzV3J2S205d01qNEtnWF9GMVc3c1Z3YjZ0emJVTVhRSTZNMEdic21McG9zRWVOeGNDd1hXTHlRN2hFZDY2SmtsOU1VNWpnejQ5SjE3X1VvYU1jNDE2MWFhc0pLN2pnalZqZU5Od3oxVmVRRGRDckpUdGN1VlFfUUpWOEMtTEE4NDVoeEJtb09OZ1M0NXZZQdIBrAFBVV95cUxPNVNtclBkYVNKdVBvNUFpZUJGc1pkMGlSeW1ONUZaLW9yVEh0S0RlRVZQYU4wZ1REQ3hWejB1U3VBLXRqdGNkTjc1cGFJLUVEUXFkZHJHd3Q2MDdUNGRHelVpV1BKd3FHNjUxblNOTjM4TUN4VWhvMXhmTkRrWF9XbDM0Z3hiUzc0RjhRZFlWYy1xRHp5RUN5NHZzUGFrWDh5U0xtLTRCN0FYSHJ5?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.cnbc.com,CNBC
What DeepSeek Means for Data Center Investment Risk - Bain & Company,What DeepSeek Means for Data Center Investment Risk  Bain & Company,"Wed, 05 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMimgFBVV95cUxPNmtoczExeE1KYmkwZVZ6dDhNcFlwQVU4MXN3U3AwVmREYXc1TDRnSGoyb1k5cDZ2Ukl6bkwyUS0zYlVuSHpNUU9hRDBNMlN1bW8zTnAwMVVyU0ZfazN5bGVjU3dnR05CYnpNYzMwZnJlLWR1dHB6Z19MT084Vk11TnJZOUFMd1JOSTFscWRvU1Z3a1U1Yl9lZFN3?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.bain.com,Bain & Company
"Tennessee Gov. Bill Lee blocks Chinese AI tools DeepSeek, Manus from state networks - The Tennessean","Tennessee Gov. Bill Lee blocks Chinese AI tools DeepSeek, Manus from state networks  The Tennessean","Thu, 06 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMi1AFBVV95cUxQXzBaQnAtdlFiVEV2V2FyS0JUaTVUWTlxVkFIcEp2UXlqczFkNERXRlA0NUwtOG5nYUtMMTJVWnVodEtqSHVmWEJjWEIxUTBoTktMZEIwS1ZHdUt6V1VDU3hFVWo1VGszRk1kdkxtb2ozR0poWjZUYnoxaEs5UHNUNS1NMEFwc3dLRW5XN2xfN2pBRU11ZGpkcTJIU291WmJRUldROGR5ejFZRXp4UktVWjZSTkFhTTgyY0hMNVF0c25NZXV3S1JUUkY5TzZib1NpVk9fTQ?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.tennessean.com,The Tennessean
Rehabilitating DeepSeek - China Media Project,Rehabilitating DeepSeek  China Media Project,"Tue, 04 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMic0FVX3lxTE84V1M3SDBaUWExQmN3a0tNVlRFaU41LXVJZHlDanYySlhjT2hwV1l0UGdFeF9YMGZUMWw3dzh5SXd0MXRJeEF4LTJDQk9aOGlSU3FyTVF0NGFfSV9neTNIbjZoelNtNHZyVWxfQUQxYUp1V1k?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://chinamediaproject.org,China Media Project
"The Download: DeepSeek for fortune telling, and the second private moon landing - MIT Technology Review","The Download: DeepSeek for fortune telling, and the second private moon landing  MIT Technology Review","Mon, 03 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMiygFBVV95cUxNUlpRbjV6NkZlQXhWRHFRTjFpMGVZdDczaDNoTXczYTFyMGRZbkp1amZFbm5VYzRpa09QUVVEMmNBQ3ZGbk1xVWlKeG1oYUFrSmgwOVdyU1FnRDNLVHNMS0xUSWNOWFIyYVRnQnF1UV9pVnRFYS1UMENXdXplUTB4bjhjMU42bkdJaU9Bb1ZldUkzcmZrQ2htZDc3cGVCZHJVSlBSdHBaWFN2NFFPbE93bFNQOEhaa2hiVGtubEVsaDVFTFRqWmZzcXNR0gHPAUFVX3lxTFBzVHk4dHZaRU91bE1jQmo1NEMzWGFURXd5cVdiT3otUnV2X0tJdVJhWXZaTEJHVzA3bjBDQnRzSGtIMGM0Y0ZwLUFOZXh0YTdsUnJXQnhTSHJXY3oyNGZkQ2I0dmFUMjhQWXpxYzVJemNSRFNnYWI2RXNBeXJ4U0ZjT01mNExaazItNGs3UHBYWk15RklEU1B5MmtYUTdKQ0pMYTNCVE41SlU2NXVaWU1nbkphQ2EyVWVHTmF3ZWlDWmR4QU5JSUFHT2RrODhFRQ?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.technologyreview.com,MIT Technology Review
"DeepSeek Debut Drives Increase in Self-Hosted Models, Says Cloud AI Report - Virtualization Review","DeepSeek Debut Drives Increase in Self-Hosted Models, Says Cloud AI Report  Virtualization Review","Wed, 05 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMiwwFBVV95cUxQWkZTeW5nYVBMNFNRNHRlSHMtVndsNTdnc1dIcVAxYm1ZaWo1SkR1UHdxakRnank1ME5pUGxDaXJUUHJMNmpYMXNIdGhEMkdocU43QkRqRHpPUVYwdHpNeE1keUhsUUFxTnlrRGlvdlN3ZHRmLURPdXBDOUJoNmJPR09lVVJGV1lwRWg4S0pIV0lEdUpCdDRRRVZuZ2NDMzh3bFIwdHB2V09XU2pBVndIUWlGdHpUcUpWZlh6bVZnMUJ1Zms?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://virtualizationreview.com,Virtualization Review
Exploiting DeepSeek-R1: Breaking Down Chain of Thought Security - Trend Micro,Exploiting DeepSeek-R1: Breaking Down Chain of Thought Security  Trend Micro,"Tue, 04 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMif0FVX3lxTFBBdFh6cHd2OERJMnZXRVRZSFN5NnZhRTlOZEJfNEdlRnhPZ3NMTHNYVURqdlJrcGcwdUJ0TGtpSEJYY1R0UXhiSTVtZm52cmgtc1dCbHE0aEx0OHVsaE8tRUU1cHlmV1I3RUlsbXdwdlo5UkRTd2hnRzRsQU9wMUk?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.trendmicro.com,Trend Micro
Another DeepSeek moment? General AI agent Manus shows ability to handle complex tasks - Yahoo,Another DeepSeek moment? General AI agent Manus shows ability to handle complex tasks  Yahoo,"Thu, 06 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMijAFBVV95cUxNMlR1NnRyWE1MUF9QTUxkNTRXX2VMOFJ0Wnd3aUo1NTVkaUxOM045THlIRU9Mck1FYzdleEhqVGxnLWM1dF9iTEphVjctU0dMeXdXa0FXdFNOYllveXZTRkFfaGt4akpWdzlXQjB6dl9jR0EtZ1g3RnFYdzdQckdscVJ5R2gxVnkzanY0WA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://tech.yahoo.com,Yahoo
